tenure,MonthlyCharges,TotalCharges,SeniorCitizen,Partner,Dependents,PhoneService,PaperlessBilling,customerID,Churn,Cluster
16,34.51,577.85,0,,,,,C5191,1,1
2,77.9,103.22,0,,,,,C5192,0,0
4,68.94,243.28,0,,,,,C5193,0,0
46,98.89,4581.07,1,,,,,C5194,0,3
2,104.55,194.16,0,,,,,C5195,1,0
10,60.48,592.0,0,,,,,C5196,0,0
28,33.69,892.91,0,,,,,C5197,0,1
43,85.29,3665.62,1,,,,,C5198,1,2
8,83.51,642.24,0,,,,,C5199,1,0
3,83.96,260.02,0,,,,,C5200,0,0
26,93.05,2320.37,0,,,,,C5201,1,0
29,58.96,1698.69,0,,,,,C5202,0,0
72,82.26,5867.16,1,,,,,C5203,1,3
3,91.51,242.39,0,,,,,C5204,0,0
24,34.43,894.9,0,,,,,C5205,1,1
10,33.52,326.02,0,,,,,C5206,1,1
49,69.9,3435.33,0,,,,,C5207,1,3
10,75.95,730.86,0,,,,,C5208,0,0
11,77.62,846.0,0,,,,,C5209,0,0
2,88.83,182.8,0,,,,,C5210,1,0
7,29.72,171.48,0,,,,,C5211,1,1
10,86.13,868.96,0,,,,,C5212,0,0
0,28.51,4.64,1,,,,,C5213,1,2
11,56.08,682.05,0,,,,,C5214,0,1
8,83.25,627.26,0,,,,,C5215,1,0
32,102.64,3355.06,0,,,,,C5216,0,3
2,76.96,142.59,0,,,,,C5217,0,0
28,30.42,879.63,0,,,,,C5218,0,1
25,28.6,703.98,0,,,,,C5219,0,1
5,38.25,190.17,0,,,,,C5220,1,1
1,97.18,194.16,0,,,,,C5221,0,0
36,92.15,3405.8,0,,,,,C5222,1,3
5,48.27,331.21,0,,,,,C5223,1,1
3,92.88,343.77,0,,,,,C5224,1,0
8,90.78,754.59,0,,,,,C5225,0,0
10,58.09,569.52,0,,,,,C5226,1,0
7,76.75,615.03,0,,,,,C5227,0,0
72,100.92,7378.82,1,,,,,C5228,1,3
42,88.96,3641.03,0,,,,,C5229,0,3
41,76.94,3175.16,0,,,,,C5230,0,3
10,83.31,772.41,0,,,,,C5231,1,0
65,81.18,5253.08,0,,,,,C5232,1,3
23,82.59,1955.59,0,,,,,C5233,1,0
35,93.19,3337.61,0,,,,,C5234,1,3
13,87.51,1057.7,0,,,,,C5235,1,0
3,72.36,153.62,0,,,,,C5236,0,0
43,93.46,4003.89,0,,,,,C5237,0,3
13,81.87,1075.88,0,,,,,C5238,0,0
69,57.65,3932.85,0,,,,,C5239,0,3
5,84.17,487.93,0,,,,,C5240,1,0
72,27.9,1986.02,0,,,,,C5241,0,3
5,83.94,442.4,0,,,,,C5242,0,0
9,71.47,655.8,0,,,,,C5243,0,0
18,61.78,1052.19,0,,,,,C5244,0,0
23,57.8,1336.95,0,,,,,C5245,0,0
25,57.53,1455.47,0,,,,,C5246,0,1
12,76.68,911.1,0,,,,,C5247,0,0
1,74.51,65.0,0,,,,,C5248,0,0
13,91.69,1096.23,1,,,,,C5249,1,2
8,78.46,672.41,1,,,,,C5250,0,2
21,75.66,1579.55,0,,,,,C5251,1,0
4,55.35,200.73,0,,,,,C5252,1,1
10,81.23,649.79,0,,,,,C5253,1,0
67,90.17,6031.91,0,,,,,C5254,0,3
1,94.46,65.59,0,,,,,C5255,0,0
18,54.07,1029.65,0,,,,,C5256,1,1
1,66.07,52.66,0,,,,,C5257,0,0
3,72.87,213.27,0,,,,,C5258,1,0
18,84.81,1541.93,0,,,,,C5259,0,0
11,108.87,1234.48,0,,,,,C5260,0,0
15,97.51,1465.39,0,,,,,C5261,1,0
42,38.58,1521.13,0,,,,,C5262,0,1
33,28.88,936.8,0,,,,,C5263,0,1
43,59.23,2558.5,0,,,,,C5264,0,3
19,92.26,1707.09,0,,,,,C5265,1,0
13,67.25,840.3,0,,,,,C5266,0,0
12,96.55,1268.6,0,,,,,C5267,1,0
26,80.13,2081.07,0,,,,,C5268,1,0
14,91.36,1372.57,0,,,,,C5269,0,0
2,85.11,138.72,1,,,,,C5270,0,2
3,80.13,260.51,0,,,,,C5271,1,0
8,26.42,221.08,0,,,,,C5272,0,1
1,59.25,43.93,0,,,,,C5273,1,0
5,80.52,375.71,0,,,,,C5274,0,0
21,31.23,685.57,0,,,,,C5275,0,1
0,76.66,12.74,0,,,,,C5276,0,0
18,70.62,1193.4,0,,,,,C5277,0,0
29,99.74,2942.8,0,,,,,C5278,0,3
3,74.73,241.89,0,,,,,C5279,0,0
3,31.67,103.09,0,,,,,C5280,0,1
0,69.17,8.24,0,,,,,C5281,1,0
14,104.37,1474.37,0,,,,,C5282,1,0
21,61.31,1207.42,0,,,,,C5283,0,0
12,63.96,741.22,0,,,,,C5284,1,0
9,96.17,982.69,0,,,,,C5285,1,0
12,90.78,1085.98,0,,,,,C5286,0,0
30,68.47,2041.88,0,,,,,C5287,1,0
0,36.66,14.79,0,,,,,C5288,1,1
30,93.71,2789.54,0,,,,,C5289,1,3
21,72.44,1535.25,0,,,,,C5290,1,0
5,31.35,256.79,0,,,,,C5291,0,1
14,100.37,1388.98,0,,,,,C5292,0,0
1,29.15,88.27,0,,,,,C5293,1,1
9,73.11,620.54,0,,,,,C5294,1,0
3,71.41,131.68,0,,,,,C5295,1,0
0,109.15,19.4,0,,,,,C5296,1,0
8,79.94,593.2,0,,,,,C5297,1,0
25,35.62,917.25,0,,,,,C5298,0,1
50,60.57,3027.58,0,,,,,C5299,0,3
21,38.64,878.09,0,,,,,C5300,1,1
10,103.25,1094.8,0,,,,,C5301,0,0
72,67.27,4803.97,1,,,,,C5302,0,3
6,68.89,432.02,0,,,,,C5303,0,0
4,79.44,308.28,0,,,,,C5304,0,0
12,73.95,927.69,0,,,,,C5305,0,0
14,100.73,1452.01,0,,,,,C5306,0,0
8,39.45,385.69,0,,,,,C5307,1,1
23,97.84,2178.08,1,,,,,C5308,0,2
4,92.68,308.65,0,,,,,C5309,1,0
14,82.11,1111.27,0,,,,,C5310,0,0
13,67.58,886.38,0,,,,,C5311,0,0
34,45.86,1502.49,0,,,,,C5312,0,1
52,91.96,4715.22,0,,,,,C5313,1,3
21,81.63,1784.07,0,,,,,C5314,0,0
7,25.26,169.43,0,,,,,C5315,1,1
23,75.83,1760.09,0,,,,,C5316,0,0
5,58.29,344.41,0,,,,,C5317,1,0
67,73.18,4972.88,0,,,,,C5318,0,3
34,88.45,2944.1,0,,,,,C5319,1,3
11,65.45,687.11,0,,,,,C5320,0,0
30,80.58,2395.78,0,,,,,C5321,0,3
10,98.7,1024.74,0,,,,,C5322,0,0
1,24.49,0.0,0,,,,,C5323,0,1
24,35.46,823.82,0,,,,,C5324,0,1
10,59.29,633.74,0,,,,,C5325,1,0
53,63.32,3375.97,0,,,,,C5326,1,3
7,32.74,277.32,1,,,,,C5327,1,2
37,91.76,3412.37,0,,,,,C5328,0,3
22,88.64,1930.28,0,,,,,C5329,0,0
38,73.6,2808.66,0,,,,,C5330,1,3
6,26.14,160.73,0,,,,,C5331,1,1
12,82.09,976.9,0,,,,,C5332,1,0
34,53.9,1894.29,1,,,,,C5333,0,2
20,26.81,535.86,0,,,,,C5334,0,1
8,32.23,225.4,1,,,,,C5335,0,2
14,67.85,928.47,0,,,,,C5336,0,0
72,82.78,5967.71,0,,,,,C5337,0,3
27,95.51,2616.08,0,,,,,C5338,0,3
19,87.29,1701.57,0,,,,,C5339,0,0
35,93.13,3255.33,0,,,,,C5340,0,3
11,39.1,379.69,0,,,,,C5341,0,1
59,104.34,6152.5,0,,,,,C5342,0,3
16,96.91,1422.16,0,,,,,C5343,1,0
7,73.1,504.28,0,,,,,C5344,0,0
1,75.67,63.72,0,,,,,C5345,0,0
9,106.7,1013.71,0,,,,,C5346,1,0
16,28.01,535.06,0,,,,,C5347,0,1
24,69.16,1702.77,0,,,,,C5348,0,0
41,85.87,3556.38,0,,,,,C5349,1,3
57,87.2,4968.57,0,,,,,C5350,1,3
2,93.0,176.22,0,,,,,C5351,1,0
18,26.6,481.91,0,,,,,C5352,0,1
21,31.2,664.75,1,,,,,C5353,1,2
3,73.32,206.72,0,,,,,C5354,0,0
15,31.26,511.68,0,,,,,C5355,1,1
8,88.79,730.33,0,,,,,C5356,0,0
1,37.87,30.76,1,,,,,C5357,0,2
1,20.59,115.66,0,,,,,C5358,1,1
28,87.4,2539.79,0,,,,,C5359,0,3
19,83.87,1686.9,1,,,,,C5360,0,2
25,28.5,654.39,1,,,,,C5361,0,2
23,93.34,2169.78,1,,,,,C5362,1,2
2,67.79,63.2,0,,,,,C5363,1,0
3,88.05,281.16,0,,,,,C5364,0,0
5,75.07,431.98,0,,,,,C5365,0,0
10,32.14,258.71,0,,,,,C5366,0,1
55,68.22,3809.25,0,,,,,C5367,1,3
22,20.19,511.88,0,,,,,C5368,1,1
5,75.85,356.96,0,,,,,C5369,0,0
1,84.06,62.38,0,,,,,C5370,1,0
23,32.89,645.06,0,,,,,C5371,0,1
19,74.45,1530.95,1,,,,,C5372,0,2
22,60.69,1312.68,0,,,,,C5373,0,0
6,67.95,358.19,0,,,,,C5374,1,0
14,68.35,942.12,0,,,,,C5375,1,0
8,89.44,727.38,0,,,,,C5376,0,0
34,79.89,2775.06,1,,,,,C5377,0,2
1,20.74,0.0,0,,,,,C5378,0,1
6,18.25,118.13,0,,,,,C5379,0,1
18,78.64,1450.36,0,,,,,C5380,0,0
4,61.64,201.91,0,,,,,C5381,1,0
22,93.58,2071.49,0,,,,,C5382,0,0
2,31.56,65.65,0,,,,,C5383,1,1
0,93.88,18.95,0,,,,,C5384,0,0
39,78.47,2953.07,1,,,,,C5385,0,2
8,85.52,699.31,0,,,,,C5386,0,0
3,59.14,180.77,0,,,,,C5387,0,0
3,62.06,181.68,0,,,,,C5388,1,0
43,81.7,3432.21,0,,,,,C5389,1,3
21,36.51,775.0,0,,,,,C5390,0,1
62,57.5,3510.69,0,,,,,C5391,0,3
32,59.74,1879.27,0,,,,,C5392,0,0
29,36.42,1079.24,0,,,,,C5393,0,1
13,22.51,253.0,0,,,,,C5394,0,1
34,51.89,1650.94,0,,,,,C5395,0,1
10,45.15,519.2,1,,,,,C5396,0,2
35,83.94,3000.36,0,,,,,C5397,1,3
28,34.19,928.81,0,,,,,C5398,0,1
22,22.61,499.86,0,,,,,C5399,0,1
8,20.56,138.47,1,,,,,C5400,1,2
19,67.0,1273.5,0,,,,,C5401,0,0
14,81.81,1169.03,0,,,,,C5402,1,0
12,58.76,739.68,0,,,,,C5403,1,0
72,83.38,6112.1,0,,,,,C5404,1,3
14,84.91,1105.02,0,,,,,C5405,0,0
0,88.92,71.88,0,,,,,C5406,1,0
19,59.45,1101.93,1,,,,,C5407,0,2
26,102.7,2617.19,0,,,,,C5408,1,0
43,90.64,3889.88,0,,,,,C5409,0,3
20,75.45,1535.45,0,,,,,C5410,0,0
0,35.17,0.0,0,,,,,C5411,0,1
2,66.66,138.27,0,,,,,C5412,1,0
3,48.74,127.52,0,,,,,C5413,0,1
4,77.85,262.75,0,,,,,C5414,0,0
32,85.21,2695.44,0,,,,,C5415,0,3
7,59.72,396.44,0,,,,,C5416,0,0
7,35.69,392.44,0,,,,,C5417,0,1
28,87.53,2369.75,0,,,,,C5418,0,0
10,22.03,186.34,0,,,,,C5419,1,1
1,64.19,1.08,1,,,,,C5420,1,2
17,49.66,810.48,0,,,,,C5421,1,1
2,83.4,198.05,0,,,,,C5422,1,0
16,94.16,1424.19,0,,,,,C5423,0,0
30,73.71,2169.85,0,,,,,C5424,1,0
53,70.03,3691.76,0,,,,,C5425,0,3
1,82.17,101.61,0,,,,,C5426,0,0
7,99.9,689.41,1,,,,,C5427,1,2
21,64.3,1385.6,0,,,,,C5428,0,0
7,107.71,796.03,0,,,,,C5429,1,0
11,57.86,627.75,0,,,,,C5430,1,0
0,74.94,0.0,0,,,,,C5431,1,0
23,98.29,2305.62,0,,,,,C5432,0,0
42,31.02,1315.08,0,,,,,C5433,0,1
72,84.67,6100.38,1,,,,,C5434,1,3
35,87.96,2978.32,0,,,,,C5435,0,3
0,92.04,0.0,0,,,,,C5436,1,0
21,78.79,1675.87,0,,,,,C5437,0,0
13,59.97,888.82,0,,,,,C5438,0,0
55,37.04,2004.26,0,,,,,C5439,1,3
46,35.0,1597.53,0,,,,,C5440,1,1
72,76.61,5499.95,0,,,,,C5441,0,3
39,64.16,2513.17,0,,,,,C5442,0,3
15,83.89,1219.15,1,,,,,C5443,1,2
25,77.06,1913.07,0,,,,,C5444,0,0
66,65.35,4368.28,0,,,,,C5445,0,3
17,28.15,511.05,0,,,,,C5446,1,1
36,80.8,2914.24,0,,,,,C5447,0,3
57,34.72,1983.8,0,,,,,C5448,0,3
16,18.25,317.62,0,,,,,C5449,0,1
3,78.09,264.03,0,,,,,C5450,0,0
3,84.54,371.42,0,,,,,C5451,1,0
2,70.52,88.45,0,,,,,C5452,1,0
12,88.21,1030.31,0,,,,,C5453,0,0
13,98.44,1304.19,0,,,,,C5454,0,0
19,87.8,1663.98,0,,,,,C5455,0,0
13,95.11,1121.37,0,,,,,C5456,0,0
72,86.1,6189.72,0,,,,,C5457,0,3
6,95.33,625.7,0,,,,,C5458,1,0
41,67.57,2854.58,0,,,,,C5459,0,3
2,71.9,257.8,0,,,,,C5460,0,0
18,82.9,1447.3,0,,,,,C5461,0,0
20,42.78,910.37,0,,,,,C5462,0,1
29,58.72,1737.36,0,,,,,C5463,1,0
13,36.66,448.57,0,,,,,C5464,0,1
4,73.73,284.45,0,,,,,C5465,0,0
9,19.98,174.03,0,,,,,C5466,0,1
6,32.22,206.0,0,,,,,C5467,1,1
10,93.5,1043.63,0,,,,,C5468,0,0
15,82.86,1307.12,0,,,,,C5469,0,0
19,56.88,1093.71,0,,,,,C5470,0,1
37,58.66,2146.7,0,,,,,C5471,0,3
48,33.63,1639.84,0,,,,,C5472,1,1
12,61.95,709.27,0,,,,,C5473,0,0
1,109.63,82.58,0,,,,,C5474,0,0
31,104.27,3186.38,1,,,,,C5475,1,2
12,80.23,1003.36,0,,,,,C5476,0,0
15,34.62,501.06,0,,,,,C5477,0,1
18,84.69,1547.76,0,,,,,C5478,0,0
22,94.92,2034.84,0,,,,,C5479,0,0
44,87.39,3766.75,0,,,,,C5480,0,3
60,32.16,1902.29,0,,,,,C5481,0,3
56,67.86,3740.09,0,,,,,C5482,0,3
33,84.41,2776.62,1,,,,,C5483,1,2
44,33.85,1494.67,0,,,,,C5484,0,1
1,56.51,21.47,0,,,,,C5485,0,0
37,58.93,2226.68,0,,,,,C5486,0,3
1,73.44,0.0,0,,,,,C5487,1,0
27,24.21,680.37,0,,,,,C5488,0,1
3,56.35,210.9,0,,,,,C5489,1,0
8,59.13,451.81,1,,,,,C5490,1,2
4,102.51,431.96,0,,,,,C5491,1,0
11,99.01,1134.73,0,,,,,C5492,0,0
10,58.7,593.62,1,,,,,C5493,1,2
0,29.43,0.0,0,,,,,C5494,1,1
35,74.2,2590.62,0,,,,,C5495,0,3
38,80.93,3087.19,0,,,,,C5496,1,3
30,92.86,2771.32,0,,,,,C5497,1,3
37,36.06,1341.65,0,,,,,C5498,1,1
27,52.1,1399.08,0,,,,,C5499,0,1
55,82.28,4560.1,0,,,,,C5500,0,3
17,61.06,1077.4,0,,,,,C5501,1,0
17,95.15,1697.14,0,,,,,C5502,1,0
39,89.65,3530.98,0,,,,,C5503,0,3
8,58.6,411.55,1,,,,,C5504,0,2
1,75.0,93.77,0,,,,,C5505,0,0
27,66.89,1748.99,0,,,,,C5506,0,0
5,27.03,74.75,0,,,,,C5507,0,1
12,86.56,1131.0,0,,,,,C5508,0,0
5,93.75,395.83,0,,,,,C5509,1,0
35,80.57,2821.44,0,,,,,C5510,0,3
63,78.95,4930.75,0,,,,,C5511,0,3
1,77.2,181.1,0,,,,,C5512,1,0
5,72.56,396.39,0,,,,,C5513,0,0
4,72.69,394.08,0,,,,,C5514,0,0
22,67.76,1448.37,0,,,,,C5515,0,0
11,39.34,357.44,0,,,,,C5516,0,1
12,74.32,901.28,0,,,,,C5517,1,0
3,81.19,241.29,0,,,,,C5518,1,0
10,76.11,750.5,1,,,,,C5519,1,2
7,91.38,701.48,0,,,,,C5520,0,0
18,84.62,1514.33,0,,,,,C5521,1,0
4,74.64,231.02,0,,,,,C5522,0,0
19,71.53,1346.26,0,,,,,C5523,1,0
9,80.29,751.45,0,,,,,C5524,0,0
8,63.41,550.82,0,,,,,C5525,1,0
7,92.95,584.56,0,,,,,C5526,1,0
22,93.97,2007.58,0,,,,,C5527,0,0
16,34.08,496.1,1,,,,,C5528,0,2
38,65.77,2492.27,1,,,,,C5529,1,2
5,26.96,145.12,0,,,,,C5530,0,1
0,25.38,103.01,0,,,,,C5531,0,1
4,57.65,207.61,0,,,,,C5532,1,0
8,80.49,684.31,1,,,,,C5533,1,2
3,51.69,84.08,0,,,,,C5534,0,1
1,64.65,23.79,0,,,,,C5535,1,0
11,88.25,977.86,1,,,,,C5536,0,2
22,82.95,1743.63,0,,,,,C5537,1,0
27,67.76,1897.39,0,,,,,C5538,0,0
10,86.09,790.19,0,,,,,C5539,0,0
13,29.34,369.0,1,,,,,C5540,1,2
28,84.67,2426.57,0,,,,,C5541,1,0
8,49.7,387.78,0,,,,,C5542,1,1
30,42.45,1181.08,0,,,,,C5543,0,1
68,101.5,6943.62,0,,,,,C5544,0,3
42,109.47,4661.53,0,,,,,C5545,1,3
12,100.67,1197.03,0,,,,,C5546,1,0
17,67.21,1128.22,1,,,,,C5547,0,2
25,88.65,2267.1,0,,,,,C5548,0,0
8,68.03,460.46,1,,,,,C5549,1,2
32,71.79,2351.02,0,,,,,C5550,1,3
11,96.25,1106.96,0,,,,,C5551,0,0
37,24.59,842.66,0,,,,,C5552,0,1
5,35.52,137.47,0,,,,,C5553,0,1
0,101.14,0.0,0,,,,,C5554,0,0
20,23.65,397.89,0,,,,,C5555,1,1
12,49.05,676.03,0,,,,,C5556,0,1
1,68.65,81.02,0,,,,,C5557,0,0
13,64.09,845.47,1,,,,,C5558,0,2
3,78.2,264.88,0,,,,,C5559,1,0
19,95.04,1801.9,0,,,,,C5560,1,0
11,107.4,1109.75,0,,,,,C5561,1,0
3,40.56,122.35,0,,,,,C5562,0,1
10,79.57,856.72,0,,,,,C5563,0,0
5,34.91,91.26,0,,,,,C5564,0,1
21,54.4,1053.54,0,,,,,C5565,0,1
6,95.98,580.17,1,,,,,C5566,0,2
34,97.16,3282.2,0,,,,,C5567,1,3
0,67.56,0.0,0,,,,,C5568,0,0
10,22.85,236.14,0,,,,,C5569,0,1
19,82.75,1555.68,0,,,,,C5570,0,0
0,69.79,50.59,0,,,,,C5571,1,0
4,41.13,121.57,0,,,,,C5572,0,1
7,53.52,342.36,1,,,,,C5573,1,2
0,29.6,38.22,0,,,,,C5574,0,1
15,71.44,1087.9,0,,,,,C5575,0,0
19,83.23,1614.9,1,,,,,C5576,1,2
5,70.67,304.03,0,,,,,C5577,0,0
15,94.33,1383.51,0,,,,,C5578,0,0
72,74.46,5399.49,0,,,,,C5579,0,3
43,69.24,2989.69,0,,,,,C5580,0,3
1,89.67,85.79,0,,,,,C5581,1,0
2,94.35,233.53,0,,,,,C5582,0,0
13,81.1,1063.81,0,,,,,C5583,1,0
5,28.32,73.97,0,,,,,C5584,1,1
1,59.99,34.72,1,,,,,C5585,1,2
5,40.32,227.52,0,,,,,C5586,1,1
1,60.66,115.98,0,,,,,C5587,0,0
15,65.45,936.59,0,,,,,C5588,0,0
13,72.61,835.27,0,,,,,C5589,0,0
0,29.32,42.93,0,,,,,C5590,1,1
13,45.46,652.7,0,,,,,C5591,0,1
14,76.42,1194.38,0,,,,,C5592,0,0
18,79.87,1420.28,0,,,,,C5593,0,0
70,107.4,7529.0,0,,,,,C5594,1,3
72,89.08,6394.41,0,,,,,C5595,1,3
14,92.91,1289.79,0,,,,,C5596,1,0
37,73.27,2707.0,0,,,,,C5597,0,3
1,73.85,137.7,0,,,,,C5598,0,0
15,27.58,465.88,0,,,,,C5599,0,1
22,26.27,688.22,0,,,,,C5600,0,1
16,58.45,983.87,0,,,,,C5601,0,0
5,79.88,406.91,1,,,,,C5602,1,2
1,75.97,21.42,1,,,,,C5603,1,2
9,39.59,413.14,1,,,,,C5604,0,2
20,78.63,1557.95,0,,,,,C5605,0,0
72,30.99,2245.55,0,,,,,C5606,0,3
5,72.67,421.03,0,,,,,C5607,0,0
49,69.76,3405.38,1,,,,,C5608,0,2
1,40.5,0.0,0,,,,,C5609,0,1
53,18.25,1000.3,0,,,,,C5610,0,1
35,96.24,3434.63,0,,,,,C5611,1,3
0,77.4,0.0,0,,,,,C5612,1,0
7,50.47,290.82,0,,,,,C5613,0,1
1,87.77,60.44,0,,,,,C5614,1,0
72,88.49,6266.36,0,,,,,C5615,1,3
11,35.99,360.43,0,,,,,C5616,0,1
21,87.67,1840.42,0,,,,,C5617,1,0
5,68.0,396.04,0,,,,,C5618,1,0
54,95.84,5178.07,1,,,,,C5619,0,3
6,79.78,459.81,0,,,,,C5620,0,0
6,97.31,617.45,0,,,,,C5621,1,0
7,88.0,596.54,0,,,,,C5622,0,0
12,76.14,983.53,0,,,,,C5623,0,0
0,79.22,32.35,0,,,,,C5624,1,0
18,32.15,600.51,0,,,,,C5625,1,1
0,82.04,0.0,0,,,,,C5626,1,0
15,79.97,1281.33,0,,,,,C5627,0,0
12,63.53,770.23,0,,,,,C5628,1,0
5,32.71,203.41,0,,,,,C5629,1,1
8,101.05,890.59,0,,,,,C5630,1,0
24,88.36,2125.26,0,,,,,C5631,1,0
0,27.47,0.0,0,,,,,C5632,0,1
7,79.1,543.42,0,,,,,C5633,0,0
22,64.64,1431.23,0,,,,,C5634,0,0
3,66.42,175.64,0,,,,,C5635,0,0
16,32.28,546.9,0,,,,,C5636,0,1
3,77.2,182.14,0,,,,,C5637,1,0
3,91.9,300.3,0,,,,,C5638,1,0
29,18.25,485.72,0,,,,,C5639,0,1
6,90.33,537.36,0,,,,,C5640,0,0
9,79.68,757.29,1,,,,,C5641,1,2
26,73.08,1901.33,0,,,,,C5642,1,0
3,82.8,187.91,0,,,,,C5643,0,0
15,89.62,1341.78,0,,,,,C5644,0,0
49,75.02,3628.53,0,,,,,C5645,0,3
16,31.49,426.6,0,,,,,C5646,0,1
1,29.62,16.29,0,,,,,C5647,1,1
17,80.88,1357.02,0,,,,,C5648,0,0
1,72.95,89.94,0,,,,,C5649,0,0
6,73.12,462.95,0,,,,,C5650,0,0
37,19.71,677.91,0,,,,,C5651,0,1
0,79.65,0.0,0,,,,,C5652,0,0
1,76.07,161.75,0,,,,,C5653,1,0
9,83.68,717.99,0,,,,,C5654,1,0
72,72.4,5216.44,0,,,,,C5655,0,3
6,51.58,358.22,0,,,,,C5656,1,1
3,62.73,258.5,1,,,,,C5657,1,2
15,66.2,1003.57,0,,,,,C5658,0,0
14,88.95,1153.83,0,,,,,C5659,0,0
11,53.23,618.69,0,,,,,C5660,0,1
58,73.85,4288.88,0,,,,,C5661,1,3
6,61.84,370.31,0,,,,,C5662,1,0
6,71.98,411.87,0,,,,,C5663,1,0
3,29.78,49.23,0,,,,,C5664,1,1
23,99.73,2267.09,1,,,,,C5665,1,2
7,73.05,465.96,0,,,,,C5666,1,0
32,87.66,2813.84,0,,,,,C5667,1,3
71,71.95,5149.6,1,,,,,C5668,1,3
0,24.91,11.16,0,,,,,C5669,0,1
72,87.56,6232.0,0,,,,,C5670,0,3
5,68.01,358.36,0,,,,,C5671,0,0
10,102.44,989.56,1,,,,,C5672,1,2
30,36.29,969.86,0,,,,,C5673,1,1
21,74.97,1586.74,0,,,,,C5674,0,0
30,49.94,1471.65,0,,,,,C5675,0,1
12,51.92,607.17,0,,,,,C5676,1,1
49,91.89,4500.6,0,,,,,C5677,0,3
31,106.84,3273.56,0,,,,,C5678,1,3
7,31.36,272.56,0,,,,,C5679,0,1
59,33.49,1900.46,1,,,,,C5680,0,2
64,102.49,6500.14,0,,,,,C5681,1,3
10,30.41,318.07,1,,,,,C5682,1,2
21,59.5,1283.34,0,,,,,C5683,0,0
33,88.64,2878.61,0,,,,,C5684,0,3
33,38.17,1232.21,0,,,,,C5685,0,1
0,99.83,0.0,0,,,,,C5686,1,0
19,61.91,1186.91,1,,,,,C5687,0,2
72,73.64,5336.8,0,,,,,C5688,0,3
5,105.53,485.3,0,,,,,C5689,1,0
31,26.54,846.25,0,,,,,C5690,1,1
15,89.61,1361.52,0,,,,,C5691,1,0
5,50.95,239.92,0,,,,,C5692,0,1
1,84.04,62.61,0,,,,,C5693,1,0
28,33.86,970.94,0,,,,,C5694,1,1
7,78.32,582.49,0,,,,,C5695,1,0
9,73.62,709.37,0,,,,,C5696,0,0
13,21.42,352.97,0,,,,,C5697,0,1
14,19.67,259.83,0,,,,,C5698,0,1
4,77.15,349.58,0,,,,,C5699,1,0
22,68.31,1472.57,0,,,,,C5700,0,0
23,85.61,2027.0,0,,,,,C5701,0,0
3,35.18,83.91,0,,,,,C5702,0,1
15,41.09,634.04,0,,,,,C5703,0,1
18,32.52,517.54,0,,,,,C5704,1,1
4,67.03,304.69,0,,,,,C5705,0,0
44,28.67,1276.94,0,,,,,C5706,0,1
13,103.41,1373.93,0,,,,,C5707,0,0
2,37.84,91.4,0,,,,,C5708,0,1
8,98.78,809.92,0,,,,,C5709,1,0
12,33.46,477.78,0,,,,,C5710,0,1
0,76.3,0.0,0,,,,,C5711,0,0
0,73.76,13.79,0,,,,,C5712,1,0
1,69.35,42.58,0,,,,,C5713,1,0
15,70.88,1075.47,0,,,,,C5714,0,0
8,74.85,516.87,0,,,,,C5715,1,0
44,95.2,4208.98,0,,,,,C5716,1,3
16,86.93,1342.03,0,,,,,C5717,0,0
28,68.72,1917.35,0,,,,,C5718,0,0
23,59.47,1273.63,0,,,,,C5719,1,0
14,56.2,779.29,0,,,,,C5720,0,1
27,77.82,2081.61,1,,,,,C5721,0,2
15,93.97,1438.55,0,,,,,C5722,1,0
9,100.23,913.64,0,,,,,C5723,0,0
11,29.25,244.77,0,,,,,C5724,0,1
36,51.99,1968.1,0,,,,,C5725,0,1
16,55.19,884.94,0,,,,,C5726,0,1
9,86.27,841.75,0,,,,,C5727,1,0
3,27.86,99.59,0,,,,,C5728,0,1
13,67.37,913.61,0,,,,,C5729,0,0
5,40.89,211.13,0,,,,,C5730,0,1
62,82.86,5112.38,0,,,,,C5731,1,3
13,32.91,440.42,1,,,,,C5732,0,2
0,33.0,0.0,0,,,,,C5733,1,1
1,51.89,110.19,0,,,,,C5734,0,1
6,88.39,553.85,0,,,,,C5735,0,0
1,27.62,1.14,0,,,,,C5736,0,1
44,25.59,1062.8,1,,,,,C5737,0,2
38,83.28,3165.75,0,,,,,C5738,0,3
70,21.11,1423.12,0,,,,,C5739,1,1
24,90.67,2146.39,0,,,,,C5740,0,0
20,75.03,1507.51,0,,,,,C5741,1,0
51,75.99,3799.08,0,,,,,C5742,0,3
58,89.83,5193.56,0,,,,,C5743,0,3
41,72.95,3100.6,0,,,,,C5744,0,3
39,68.74,2719.39,0,,,,,C5745,1,3
22,41.5,903.18,0,,,,,C5746,0,1
0,29.85,0.0,1,,,,,C5747,0,2
11,68.25,732.01,0,,,,,C5748,1,0
20,83.05,1670.7,0,,,,,C5749,0,0
15,86.53,1286.58,0,,,,,C5750,0,0
34,29.93,997.05,0,,,,,C5751,0,1
34,58.54,1959.95,0,,,,,C5752,0,0
18,90.35,1620.11,0,,,,,C5753,1,0
0,36.02,10.33,0,,,,,C5754,1,1
9,91.95,822.1,1,,,,,C5755,1,2
5,95.23,521.81,0,,,,,C5756,1,0
8,84.39,676.97,0,,,,,C5757,1,0
19,94.85,1770.63,1,,,,,C5758,1,2
1,31.52,58.52,1,,,,,C5759,0,2
0,27.51,0.0,0,,,,,C5760,0,1
